,Parcel ID,Land Use,Property City,Sale Date,Sale Price,Sold As Vacant,Multiple Parcels Involved in Sale,City,State,Acreage,Neighborhood,Land Value,Building Value,Total Value,Finished Area,Foundation Type,Year Built,Exterior Wall,Grade,Bedrooms,Full Bath,Half Bath
767,064 16 0C 105.00,SINGLE FAMILY,HERMITAGE,2013-02-20,145000,No,No,,,,,,,,,,,,,,,
768,075 08 0 214.00,SINGLE FAMILY,HERMITAGE,2013-02-01,124000,No,No,HERMITAGE,TN,0.25,6228.0,27000.0,84900.0,111900.0,1158.0,CRAWL,1984.0,BRICK,C   ,3.0,1.0,1.0
769,075 11 0A 131.00,SINGLE FAMILY,HERMITAGE,2013-02-15,175000,No,No,,,,,,,,,,,,,,,
770,075 15 0A 227.00,RESIDENTIAL CONDO,HERMITAGE,2013-02-07,242500,No,No,,,,,,,,,,,,,,,
771,075 15 0A 307.00,RESIDENTIAL CONDO,HERMITAGE,2013-02-21,230000,No,No,,,,,,,,,,,,,,,
772,084 10 0 078.00,SINGLE FAMILY,NASHVILLE,2013-02-15,164900,No,No,NASHVILLE,TN,0.53,4129.0,26000.0,150000.0,176000.0,2437.60001,FULL BSMT,1955.0,BRICK,C   ,4.0,2.0,0.0
773,084 14 0 033.00,SINGLE FAMILY,NASHVILLE,2013-02-22,119600,No,No,NASHVILLE,TN,0.52,4129.0,26000.0,106600.0,132600.0,1371.0,CRAWL,1956.0,BRICK,C   ,2.0,1.0,1.0
774,084 15 0 076.00,SINGLE FAMILY,NASHVILLE,2013-02-18,144000,No,No,NASHVILLE,TN,0.84,4130.0,34000.0,113500.0,151500.0,1755.0,PT BSMT,1957.0,BRICK,C   ,2.0,2.0,0.0
775,086 06 0A 539.00,RESIDENTIAL CONDO,HERMITAGE,2013-02-13,85000,No,No,,,,,,,,,,,,,,,
776,086 07 0A 007.00,SINGLE FAMILY,HERMITAGE,2013-02-18,152900,No,No,,,,,,,,,,,,,,,
777,086 10 0 121.00,SINGLE FAMILY,HERMITAGE,2013-02-01,139900,No,No,HERMITAGE,TN,0.44,6233.0,20000.0,88700.0,108700.0,1057.0,SLAB,1992.0,FRAME,C   ,3.0,2.0,0.0
778,086 10 0B 112.00,RESIDENTIAL CONDO,HERMITAGE,2013-02-19,155500,No,No,,,,,,,,,,,,,,,
779,086 12 0A 044.00,SINGLE FAMILY,HERMITAGE,2013-02-15,234900,No,No,,,,,,,,,,,,,,,
780,087 01 0 010.00,SINGLE FAMILY,HERMITAGE,2013-02-15,145000,No,No,HERMITAGE,TN,0.36,6229.0,35000.0,144700.0,179700.0,2447.5,CRAWL,1989.0,BRICK/FRAME,C   ,4.0,3.0,0.0
781,087 01 0B 005.00,SINGLE FAMILY,HERMITAGE,2013-02-15,189000,No,No,,,,,,,,,,,,,,,
782,087 05 0A 081.00,SINGLE FAMILY,HERMITAGE,2013-02-22,141000,No,No,,,,,,,,,,,,,,,
783,094 16 0E 011.00,RESIDENTIAL CONDO,NASHVILLE,2013-02-11,135000,No,No,,,,,,,,,,,,,,,
784,094 16 0E 107.00,RESIDENTIAL CONDO,NASHVILLE,2013-02-07,135000,No,No,,,,,,,,,,,,,,,
785,095 02 0 128.00,SINGLE FAMILY,NASHVILLE,2013-02-08,152000,No,No,NASHVILLE,TN,0.41,4129.0,26000.0,120300.0,149400.0,1520.0,CRAWL,1956.0,BRICK,C   ,3.0,1.0,1.0
786,095 11 0 040.00,SINGLE FAMILY,NASHVILLE,2013-02-12,136250,No,No,NASHVILLE,TN,0.98,4130.0,26000.0,114900.0,140900.0,1830.80002,PT BSMT,1960.0,BRICK,C   ,3.0,1.0,1.0
787,096 02 0 036.00,SINGLE FAMILY,NASHVILLE,2013-02-08,112000,No,No,NASHVILLE,TN,0.23,4131.0,21000.0,99100.0,121900.0,1228.0,CRAWL,1960.0,BRICK,C   ,2.0,1.0,0.0
788,096 05 0 030.00,SINGLE FAMILY,NASHVILLE,2013-02-16,198000,No,No,NASHVILLE,TN,0.78,4130.0,40000.0,217600.0,265300.0,2092.69998,CRAWL,1943.0,BRICK,C   ,3.0,2.0,0.0
789,096 10 0 199.00,SINGLE FAMILY,NASHVILLE,2013-02-07,88500,No,No,NASHVILLE,TN,0.25,4131.0,24000.0,74700.0,98700.0,1003.0,CRAWL,1955.0,BRICK,C   ,2.0,1.0,0.0
790,097 02 0A 101.00,SINGLE FAMILY,HERMITAGE,2013-02-22,207990,No,No,,,,,,,,,,,,,,,
791,097 02 0A 233.00,RESIDENTIAL CONDO,HERMITAGE,2013-02-22,138473,No,No,,,,,,,,,,,,,,,
792,097 08 0A 009.00,RESIDENTIAL CONDO,HERMITAGE,2013-02-05,112500,No,No,,,,,,,,,,,,,,,
793,098 06 0B 060.00,RESIDENTIAL CONDO,HERMITAGE,2013-02-15,257500,No,No,,,,,,,,,,,,,,,
794,098 09 0C 006.00,SINGLE FAMILY,HERMITAGE,2013-02-19,230000,No,No,,,,,,,,,,,,,,,
795,098 13 0A 085.00,SINGLE FAMILY,HERMITAGE,2013-02-15,229900,No,No,,,,,,,,,,,,,,,
796,098 13 0A 088.00,SINGLE FAMILY,HERMITAGE,2013-02-25,208900,No,No,,,,,,,,,,,,,,,
797,106 15 0 059.00,SINGLE FAMILY,NASHVILLE,2013-02-20,149900,No,No,NASHVILLE,TN,0.3,3128.0,32000.0,110300.0,142300.0,1976.0,PT BSMT,1972.0,BRICK/FRAME,C   ,4.0,2.0,0.0
798,107 14 0A 042.00,RESIDENTIAL CONDO,NASHVILLE,2013-02-14,55000,No,No,,,,,,,,,,,,,,,
799,108 15 0A 011.00,SINGLE FAMILY,NASHVILLE,2013-02-04,103646,No,No,,,,,,,,,,,,,,,
800,108 16 0A 016.00,SINGLE FAMILY,NASHVILLE,2013-02-22,152500,No,No,,,,,,,,,,,,,,,
801,109 04 0A 059.00,SINGLE FAMILY,HERMITAGE,2013-02-07,282596,No,No,,,,,,,,,,,,,,,
802,119 04 0 003.00,SINGLE FAMILY,NASHVILLE,2013-02-07,129900,No,No,NASHVILLE,TN,0.53,3027.0,23000.0,92900.0,115900.0,1150.0,CRAWL,1953.0,BRICK,C   ,3.0,1.0,0.0
803,119 07 0 011.00,SINGLE FAMILY,NASHVILLE,2013-02-15,118000,No,No,NASHVILLE,TN,0.46,3027.0,23000.0,112600.0,148800.0,1704.0,CRAWL,1956.0,BRICK,C   ,2.0,1.0,1.0
804,120 01 0 098.00,SINGLE FAMILY,NASHVILLE,2013-02-07,91000,No,No,NASHVILLE,TN,0.27,3026.0,17000.0,52500.0,69500.0,1155.0,CRAWL,1952.0,BRICK,C   ,2.0,1.0,0.0
805,120 06 0 024.00,SINGLE FAMILY,NASHVILLE,2013-02-15,111000,No,No,NASHVILLE,TN,0.33,3026.0,17000.0,76900.0,93900.0,1550.5,FULL BSMT,1952.0,FRAME,C   ,3.0,1.0,0.0
806,122 01 0A 323.00,SINGLE FAMILY,NASHVILLE,2013-02-15,176000,No,No,,,,,,,,,,,,,,,
807,122 01 0A 354.00,RESIDENTIAL CONDO,NASHVILLE,2013-02-15,87500,No,No,,,,,,,,,,,,,,,
808,135 05 0 014.00,SINGLE FAMILY,NASHVILLE,2013-02-14,127000,No,No,NASHVILLE,TN,0.29,3826.0,24000.0,85900.0,109900.0,1450.0,CRAWL,1963.0,BRICK,C   ,3.0,1.0,0.0
809,135 08 0A 821.00,RESIDENTIAL CONDO,NASHVILLE,2013-02-04,73000,No,No,,,,,,,,,,,,,,,
810,135 10 0C 105.00,SINGLE FAMILY,NASHVILLE,2013-02-11,133000,No,No,,,,,,,,,,,,,,,
811,135 12 0A 012.00,RESIDENTIAL CONDO,NASHVILLE,2013-02-22,47000,No,Yes,,,,,,,,,,,,,,,
812,135 12 0A 084.00,RESIDENTIAL CONDO,NASHVILLE,2013-02-22,47000,No,Yes,,,,,,,,,,,,,,,
813,135 14 0C 056.00,SINGLE FAMILY,ANTIOCH,2013-02-08,119911,No,No,,,,,,,,,,,,,,,
814,136 10 0 065.00,SINGLE FAMILY,NASHVILLE,2013-02-26,137000,No,No,NASHVILLE,TN,0.32,6026.0,31000.0,118900.0,149900.0,1974.0,CRAWL,1981.0,BRICK,C   ,3.0,2.0,0.0
815,136 10 0 093.00,SINGLE FAMILY,NASHVILLE,2013-02-15,158000,No,No,NASHVILLE,TN,0.32,6026.0,27000.0,137100.0,164100.0,2198.0,CRAWL,1983.0,BRICK,C   ,4.0,3.0,0.0
816,136 10 0B 071.00,RESIDENTIAL CONDO,NASHVILLE,2013-02-26,47500,No,No,,,,,,,,,,,,,,,
817,136 13 0A 009.00,SINGLE FAMILY,NASHVILLE,2013-02-25,156900,No,No,,,,,,,,,,,,,,,
818,136 13 0A 026.00,SINGLE FAMILY,NASHVILLE,2013-02-13,133000,No,No,,,,,,,,,,,,,,,
819,136 15 0B 007.00,RESIDENTIAL CONDO,ANTIOCH,2013-02-08,95000,No,No,,,,,,,,,,,,,,,
820,148 03 0 115.00,SINGLE FAMILY,NASHVILLE,2013-02-08,86000,No,No,NASHVILLE,TN,0.45,3930.0,18000.0,101300.0,119300.0,1680.0,SLAB,1966.0,BRICK,C   ,3.0,1.0,1.0
821,148 12 0 245.00,SINGLE FAMILY,ANTIOCH,2013-02-07,86500,No,No,ANTIOCH,TN,0.21,3827.0,18000.0,86300.0,104300.0,1200.0,FULL BSMT,1978.0,BRICK,C   ,3.0,1.0,1.0
822,148 12 0 256.00,DUPLEX,ANTIOCH,2013-02-04,95000,No,No,ANTIOCH,TN,0.21,3827.0,18000.0,98400.0,116400.0,2150.0,FULL BSMT,1980.0,BRICK,C   ,5.0,2.0,0.0
823,149 04 0A 024.00,SINGLE FAMILY,NASHVILLE,2013-02-13,139990,No,No,,,,,,,,,,,,,,,
824,149 06 0 120.00,SINGLE FAMILY,ANTIOCH,2013-02-27,132000,No,No,ANTIOCH,TN,0.23,6031.0,25000.0,102200.0,128100.0,1840.0,CRAWL,1993.0,BRICK/FRAME,C   ,3.0,3.0,0.0
825,149 15 0A 285.00,SINGLE FAMILY,ANTIOCH,2013-02-27,156000,No,No,,,,,,,,,,,,,,,
826,150 03 0 149.00,ZERO LOT LINE,ANTIOCH,2013-02-15,59000,No,No,ANTIOCH,TN,0.2,4291.0,14000.0,54900.0,68900.0,1172.0,CRAWL,1985.0,FRAME,C   ,3.0,1.0,1.0
827,150 03 0 265.00,ZERO LOT LINE,ANTIOCH,2013-02-18,35000,No,No,ANTIOCH,TN,0.14,4291.0,14000.0,53800.0,67800.0,1152.0,CRAWL,1985.0,FRAME,C   ,3.0,1.0,1.0
828,150 03 0 443.00,SINGLE FAMILY,ANTIOCH,2013-02-12,108000,No,No,ANTIOCH,TN,0.37,6027.0,27500.0,111700.0,139200.0,1991.0,CRAWL,1987.0,BRICK/FRAME,C   ,3.0,3.0,0.0
829,150 04 0 081.00,SINGLE FAMILY,ANTIOCH,2013-02-13,138200,No,No,ANTIOCH,TN,0.31,4291.0,29500.0,119500.0,153800.0,1958.0,CRAWL,1987.0,BRICK/FRAME,C   ,3.0,3.0,0.0
830,150 04 0 103.00,SINGLE FAMILY,ANTIOCH,2013-02-26,133000,No,No,ANTIOCH,TN,0.29,6027.0,27500.0,106100.0,133600.0,1712.0,CRAWL,1987.0,BRICK/FRAME,C   ,3.0,2.0,0.0
831,150 06 0A 001.00,SINGLE FAMILY,ANTIOCH,2013-02-07,166300,No,No,,,,,,,,,,,,,,,
832,150 07 0 141.00,SINGLE FAMILY,ANTIOCH,2013-02-28,123500,No,No,ANTIOCH,TN,0.23,6027.0,27500.0,82800.0,110300.0,1474.0,CRAWL,1980.0,FRAME,C   ,3.0,2.0,0.0
833,150 07 0 165.00,SINGLE FAMILY,ANTIOCH,2013-02-08,53150,No,No,ANTIOCH,TN,0.23,6027.0,27500.0,84200.0,111700.0,1372.0,CRAWL,1983.0,BRICK/FRAME,C   ,3.0,2.0,0.0
834,150 07 0 468.00,ZERO LOT LINE,ANTIOCH,2013-02-15,64900,No,No,ANTIOCH,TN,0.09,4290.0,13000.0,52600.0,65600.0,1228.0,CRAWL,1985.0,FRAME,C   ,2.0,1.0,1.0
835,150 12 0C 007.00,SINGLE FAMILY,ANTIOCH,2013-02-13,114750,No,No,,,,,,,,,,,,,,,
836,163 02 0B 027.00,VACANT RES LAND,ANTIOCH,2013-02-05,14000,No,No,,,,,,,,,,,,,,,
837,163 05 0A 021.00,RESIDENTIAL CONDO,ANTIOCH,2013-02-22,88000,No,No,,,,,,,,,,,,,,,
838,163 05 0B 200.00,RESIDENTIAL CONDO,ANTIOCH,2013-02-15,74500,No,No,,,,,,,,,,,,,,,
839,164 08 0C 018.00,SINGLE FAMILY,ANTIOCH,2013-02-15,139000,No,No,,,,,,,,,,,,,,,
840,164 12 0A 038.00,SINGLE FAMILY,ANTIOCH,2013-02-22,96500,No,No,,,,,,,,,,,,,,,
841,175 06 0A 095.00,SINGLE FAMILY,ANTIOCH,2013-02-08,139990,No,No,,,,,,,,,,,,,,,
842,175 06 0A 118.00,SINGLE FAMILY,ANTIOCH,2013-02-14,129000,No,No,,,,,,,,,,,,,,,
843,175 06 0A 122.00,SINGLE FAMILY,ANTIOCH,2013-02-13,139990,No,No,,,,,,,,,,,,,,,
844,176 01 0A 050.00,SINGLE FAMILY,ANTIOCH,2013-02-26,135900,No,No,,,,,,,,,,,,,,,
845,081 08 0R 013.00,RESIDENTIAL CONDO,NASHVILLE,2013-02-21,170000,No,No,,,,,,,,,,,,,,,
846,081 12 0 106.00,SINGLE FAMILY,NASHVILLE,2013-02-22,58600,No,No,NASHVILLE,TN,0.11,126.0,40000.0,54100.0,94100.0,1056.0,CRAWL,1988.0,FRAME,D   ,3.0,1.0,0.0
847,081 12 0 358.00,SINGLE FAMILY,NASHVILLE,2013-02-15,125000,No,No,,,,,,,,,,,,,,,
848,081 12 0B 443.00,RESIDENTIAL CONDO,NASHVILLE,2013-02-14,305000,No,No,,,,,,,,,,,,,,,
849,081 12 0Q 002.00,RESIDENTIAL CONDO,NASHVILLE,2013-02-21,315000,No,No,,,,,,,,,,,,,,,
850,082 05 0G 007.00,RESIDENTIAL CONDO,NASHVILLE,2013-02-07,394195,No,No,,,,,,,,,,,,,,,
851,082 05 0G 008.00,RESIDENTIAL CONDO,NASHVILLE,2013-02-07,300020,No,No,,,,,,,,,,,,,,,
852,082 09 0J 314.00,RESIDENTIAL CONDO,NASHVILLE,2013-02-15,238000,No,No,,,,,,,,,,,,,,,
853,082 13 0B 023.00,RESIDENTIAL CONDO,NASHVILLE,2013-02-15,202000,No,No,,,,,,,,,,,,,,,
854,093 05 2B 066.00,RESIDENTIAL CONDO,NASHVILLE,2013-02-22,172000,No,No,,,,,,,,,,,,,,,
855,093 05 4B 003.00,RESIDENTIAL CONDO,NASHVILLE,2013-02-15,450000,No,No,,,,,,,,,,,,,,,
856,093 06 0A 335.00,RESIDENTIAL CONDO,NASHVILLE,2013-02-27,270000,No,No,,,,,,,,,,,,,,,
857,093 06 1J 052.00,RESIDENTIAL CONDO,NASHVILLE,2013-02-13,160000,No,No,,,,,,,,,,,,,,,
858,093 13 0B 270.00,RESIDENTIAL CONDO,NASHVILLE,2013-02-19,177000,No,No,,,,,,,,,,,,,,,
859,093 13 0C 011.00,RESIDENTIAL CONDO,NASHVILLE,2013-02-21,290000,No,No,,,,,,,,,,,,,,,
860,093 13 0C 108.00,RESIDENTIAL CONDO,NASHVILLE,2013-02-13,200000,No,No,,,,,,,,,,,,,,,
861,093 13 0C 121.00,RESIDENTIAL CONDO,NASHVILLE,2013-02-14,234000,No,No,,,,,,,,,,,,,,,
862,093 13 0C 131.00,RESIDENTIAL CONDO,NASHVILLE,2013-02-12,235000,No,No,,,,,,,,,,,,,,,
863,093 13 0C 292.00,RESIDENTIAL CONDO,NASHVILLE,2013-02-15,332900,No,No,,,,,,,,,,,,,,,
864,093 16 0 208.00,SINGLE FAMILY,NASHVILLE,2013-03-25,7000,No,No,NASHVILLE,TN,0.1,1426.0,7500.0,0.0,7500.0,,,,,,,,
865,105 16 0 011.00,SINGLE FAMILY,NASHVILLE,2013-03-20,68000,No,No,NASHVILLE,TN,0.25,3127.0,20000.0,70700.0,90700.0,1012.0,CRAWL,1954.0,FRAME,D   ,2.0,1.0,0.0
866,118 04 0 031.00,SINGLE FAMILY,NASHVILLE,2013-03-08,160000,No,No,NASHVILLE,TN,0.25,3127.0,20000.0,147300.0,167300.0,1526.5,PT BSMT,1950.0,BRICK,C   ,3.0,2.0,0.0
867,119 02 0 152.00,SINGLE FAMILY,NASHVILLE,2013-03-07,34000,No,No,NASHVILLE,TN,0.34,3130.0,18000.0,43500.0,61500.0,768.0,CRAWL,1950.0,FRAME,C   ,2.0,1.0,0.0
868,119 05 0 377.00,SINGLE FAMILY,NASHVILLE,2013-03-09,120400,No,No,NASHVILLE,TN,0.38,3130.0,25000.0,100700.0,125700.0,1300.0,CRAWL,1969.0,BRICK,C   ,2.0,1.0,0.0
869,119 06 0 153.00,SINGLE FAMILY,NASHVILLE,2013-03-21,52000,No,No,NASHVILLE,TN,0.27,3130.0,18000.0,42000.0,60400.0,720.0,CRAWL,1949.0,FRAME,C   ,2.0,1.0,0.0
870,119 10 0 059.00,SINGLE FAMILY,NASHVILLE,2013-03-21,35000,No,No,NASHVILLE,TN,0.26,3126.0,26000.0,43200.0,71000.0,700.0,SLAB,1947.0,FRAME,D   ,2.0,1.0,0.0
871,119 13 0 254.00,SINGLE FAMILY,NASHVILLE,2013-03-25,114900,No,No,NASHVILLE,TN,0.18,3179.0,16000.0,76000.0,92000.0,900.0,CRAWL,1952.0,BRICK,D   ,2.0,1.0,0.0
872,119 14 0 099.00,DUPLEX,NASHVILLE,2013-03-01,141500,No,No,NASHVILLE,TN,0.46,3126.0,26000.0,102000.0,128000.0,1620.0,PT BSMT,1942.0,FRAME,C   ,3.0,2.0,0.0
873,119 14 0 143.00,SINGLE FAMILY,NASHVILLE,2013-03-14,175000,No,No,NASHVILLE,TN,0.26,3126.0,26000.0,85300.0,114500.0,1405.0,PT BSMT,1941.0,FRAME,D   ,4.0,2.0,0.0
874,133 01 0 331.00,SINGLE FAMILY,NASHVILLE,2013-03-20,39000,No,No,NASHVILLE,TN,0.17,3179.0,16000.0,53000.0,69000.0,1120.0,CRAWL,1910.0,FRAME,D   ,2.0,1.0,0.0
875,133 03 0 009.00,SINGLE FAMILY,NASHVILLE,2013-03-18,109000,No,No,NASHVILLE,TN,0.34,3131.0,25000.0,66500.0,91500.0,950.0,CRAWL,1954.0,BRICK,C   ,3.0,1.0,0.0
876,133 11 0A 094.00,RESIDENTIAL CONDO,NASHVILLE,2013-03-07,39900,No,No,,,,,,,,,,,,,,,
877,133 15 0A 110.00,CONDO,NASHVILLE,2013-03-12,14000,No,No,,,,,,,,,,,,,,,
878,134 13 0 161.00,SINGLE FAMILY,NASHVILLE,2013-03-22,97900,No,No,NASHVILLE,TN,0.24,3926.0,21500.0,63900.0,85400.0,984.0,CRAWL,1962.0,BRICK,C   ,3.0,1.0,0.0
879,146 04 0 024.00,SINGLE FAMILY,NASHVILLE,2013-03-01,160000,No,No,NASHVILLE,TN,0.33,4026.0,30200.0,143300.0,173500.0,2250.0,SLAB,1962.0,BRICK,C   ,4.0,1.0,2.0
880,146 04 0 108.00,SINGLE FAMILY,NASHVILLE,2013-03-11,252500,No,No,NASHVILLE,TN,0.96,4026.0,38500.0,233800.0,272300.0,2413.0,FULL BSMT,1962.0,BRICK,C   ,3.0,1.0,0.0
881,146 08 0 110.00,SINGLE FAMILY,NASHVILLE,2013-03-05,190000,No,No,NASHVILLE,TN,0.45,4026.0,36800.0,166800.0,203600.0,1278.0,CRAWL,1955.0,BRICK,C   ,2.0,1.0,1.0
882,146 12 0 134.00,SINGLE FAMILY,NASHVILLE,2013-03-19,153300,No,No,NASHVILLE,TN,0.91,4026.0,36800.0,186800.0,230900.0,1507.0,SLAB,1955.0,BRICK/FRAME,C   ,3.0,2.0,0.0
883,146 15 0 013.00,SINGLE FAMILY,NASHVILLE,2013-03-21,178000,No,No,NASHVILLE,TN,0.46,4026.0,47000.0,157900.0,204900.0,1503.0,CRAWL,1963.0,BRICK,C   ,2.0,2.0,0.0
884,147 01 0 180.00,SINGLE FAMILY,NASHVILLE,2013-03-06,78000,No,No,NASHVILLE,TN,0.27,4026.0,35500.0,169500.0,205000.0,1863.0,CRAWL,1958.0,BRICK,C   ,3.0,1.0,1.0
885,147 06 0 057.00,SINGLE FAMILY,NASHVILLE,2013-03-15,207000,No,No,NASHVILLE,TN,0.36,4026.0,38500.0,188800.0,227300.0,1788.75,FULL BSMT,1962.0,BRICK,C   ,3.0,1.0,1.0
886,147 06 0 086.00,SINGLE FAMILY,NASHVILLE,2013-03-15,257500,No,No,NASHVILLE,TN,0.96,4026.0,38500.0,207200.0,262500.0,2350.0,SLAB,1963.0,BRICK,C   ,4.0,2.0,1.0
887,147 07 0A 001.00,RESIDENTIAL CONDO,NASHVILLE,2013-03-19,80000,No,No,,,,,,,,,,,,,,,
888,147 10 0 035.00,SINGLE FAMILY,NASHVILLE,2013-03-11,155000,No,No,NASHVILLE,TN,0.3,4028.0,28800.0,103600.0,132400.0,1200.0,CRAWL,1966.0,BRICK,C   ,3.0,1.0,1.0
889,147 11 0 051.00,SINGLE FAMILY,NASHVILLE,2013-03-22,157903,No,No,NASHVILLE,TN,0.5,4028.0,32000.0,123700.0,155700.0,1677.0,FULL BSMT,1959.0,BRICK,C   ,3.0,2.0,0.0
890,147 11 0 115.00,SINGLE FAMILY,NASHVILLE,2013-03-18,163500,No,No,NASHVILLE,TN,0.25,4028.0,32000.0,137700.0,169700.0,1605.0,CRAWL,1967.0,BRICK,C   ,3.0,1.0,1.0
891,147 11 0A 109.00,RESIDENTIAL CONDO,NASHVILLE,2013-03-14,70000,No,No,,,,,,,,,,,,,,,
892,147 12 0A 200.00,RESIDENTIAL CONDO,NASHVILLE,2013-03-05,134000,No,No,,,,,,,,,,,,,,,
893,147 13 0 024.00,SINGLE FAMILY,NASHVILLE,2013-03-01,259900,No,No,NASHVILLE,TN,0.6,4026.0,47000.0,242500.0,289500.0,1922.0,CRAWL,1961.0,BRICK,C   ,3.0,2.0,0.0
894,148 01 0 018.00,SINGLE FAMILY,NASHVILLE,2013-03-12,105000,No,No,NASHVILLE,TN,0.28,3927.0,26000.0,95800.0,123000.0,1559.0,CRAWL,1960.0,BRICK,C   ,3.0,1.0,1.0
895,148 05 0 020.00,SINGLE FAMILY,NASHVILLE,2013-03-22,139000,No,No,NASHVILLE,TN,0.28,3927.0,26000.0,113600.0,139600.0,1500.0,CRAWL,1964.0,BRICK,C   ,3.0,2.0,0.0
896,148 10 0 125.00,SINGLE FAMILY,NASHVILLE,2013-03-15,134000,No,No,NASHVILLE,TN,0.59,3927.0,21000.0,77900.0,105900.0,1325.0,CRAWL,1959.0,BRICK,C   ,2.0,1.0,0.0
897,148 13 0 079.00,SINGLE FAMILY,NASHVILLE,2013-03-08,154900,No,No,NASHVILLE,TN,0.35,3927.0,21000.0,118300.0,140400.0,3115.0,FULL BSMT,1957.0,BRICK,C   ,3.0,2.0,0.0
898,160 04 0 084.00,SINGLE FAMILY,NASHVILLE,2013-03-18,325000,No,No,NASHVILLE,TN,0.46,4026.0,55000.0,261900.0,316900.0,2158.0,PT BSMT,1965.0,BRICK,B   ,3.0,2.0,0.0
899,160 04 0 117.00,SINGLE FAMILY,NASHVILLE,2013-03-08,291000,No,No,NASHVILLE,TN,0.5,4026.0,55000.0,227600.0,282600.0,2416.78003,FULL BSMT,1962.0,BRICK,B   ,3.0,2.0,0.0
900,160 12 0 192.00,SINGLE FAMILY,BRENTWOOD,2013-03-15,380500,No,No,BRENTWOOD,TN,0.38,4027.0,60000.0,282100.0,342100.0,3257.0,CRAWL,1987.0,BRICK,B   ,4.0,3.0,0.0
901,160 14 0B 070.00,RESIDENTIAL CONDO,BRENTWOOD,2013-03-11,137000,No,No,,,,,,,,,,,,,,,
902,160 15 0A 010.00,RESIDENTIAL CONDO,BRENTWOOD,2013-03-21,227500,No,No,,,,,,,,,,,,,,,
903,160 15 0D 046.00,CONDO,BRENTWOOD,2013-03-22,215000,No,No,,,,,,,,,,,,,,,
904,160 16 0C 019.00,RESIDENTIAL CONDO,BRENTWOOD,2013-03-07,209000,No,No,,,,,,,,,,,,,,,
905,160 16 0C 034.00,RESIDENTIAL CONDO,BRENTWOOD,2013-03-13,210000,No,No,,,,,,,,,,,,,,,
906,161 06 0A 015.00,RESIDENTIAL CONDO,NASHVILLE,2013-03-08,178000,No,No,,,,,,,,,,,,,,,
907,161 07 0 024.00,SINGLE FAMILY,NASHVILLE,2013-03-01,165000,No,No,NASHVILLE,TN,0.39,4028.0,36500.0,133900.0,170400.0,2014.0,FULL BSMT,1965.0,BRICK,C   ,3.0,2.0,1.0
908,161 11 0C 033.00,RESIDENTIAL CONDO,NASHVILLE,2013-03-07,111500,No,No,,,,,,,,,,,,,,,
909,161 11 0C 041.00,RESIDENTIAL CONDO,NASHVILLE,2013-03-01,113500,No,No,,,,,,,,,,,,,,,
910,161 11 0D 085.00,RESIDENTIAL CONDO,NASHVILLE,2013-03-06,110000,No,No,,,,,,,,,,,,,,,
911,161 11 0F 006.00,RESIDENTIAL CONDO,NASHVILLE,2013-03-11,169900,No,No,,,,,,,,,,,,,,,
912,161 15 0B 007.00,RESIDENTIAL CONDO,NASHVILLE,2013-03-13,132000,No,No,,,,,,,,,,,,,,,
913,161 16 0A 046.00,RESIDENTIAL CONDO,NASHVILLE,2013-03-26,120500,No,No,,,,,,,,,,,,,,,
914,162 06 0 101.00,SINGLE FAMILY,ANTIOCH,2013-03-11,85000,No,No,ANTIOCH,TN,0.26,3929.0,24000.0,70700.0,94700.0,1266.0,CRAWL,1970.0,BRICK,C   ,3.0,1.0,0.0
915,162 06 0 299.00,SINGLE FAMILY,ANTIOCH,2013-03-08,87000,No,No,ANTIOCH,TN,0.24,3929.0,24000.0,77000.0,101000.0,1650.0,FULL BSMT,1973.0,BRICK,C   ,3.0,1.0,1.0
916,162 06 0 304.00,SINGLE FAMILY,ANTIOCH,2013-03-25,119000,No,No,ANTIOCH,TN,0.25,3929.0,24000.0,83200.0,107200.0,2000.0,SLAB,1973.0,BRICK,C   ,3.0,2.0,0.0
917,162 06 0 394.00,SINGLE FAMILY,NASHVILLE,2013-03-29,128200,No,No,NASHVILLE,TN,0.48,3929.0,24000.0,86200.0,110200.0,1190.0,FULL BSMT,1988.0,FRAME,C   ,3.0,2.0,0.0
918,162 09 0A 030.00,RESIDENTIAL CONDO,NASHVILLE,2013-03-22,54000,No,No,,,,,,,,,,,,,,,
919,162 10 0 029.00,SINGLE FAMILY,ANTIOCH,2013-03-15,146000,No,No,ANTIOCH,TN,0.27,3929.0,24000.0,96400.0,120400.0,1872.0,FULL BSMT,1973.0,BRICK/FRAME,C   ,3.0,1.0,1.0
920,162 10 0 179.00,SINGLE FAMILY,ANTIOCH,2013-03-01,130000,No,No,ANTIOCH,TN,0.25,3929.0,24000.0,87500.0,111500.0,1250.0,FULL BSMT,1973.0,BRICK,C   ,3.0,1.0,1.0
921,162 10 0 225.00,SINGLE FAMILY,NASHVILLE,2013-03-06,43000,No,No,NASHVILLE,TN,0.33,3929.0,12000.0,38800.0,50800.0,1192.0,FULL BSMT,1989.0,FRAME,C   ,3.0,2.0,0.0
922,162 11 0 030.00,SINGLE FAMILY,ANTIOCH,2013-03-14,124000,No,No,ANTIOCH,TN,0.24,3929.0,24000.0,88900.0,112900.0,1204.0,FULL BSMT,1987.0,FRAME,C   ,3.0,2.0,0.0
923,171 02 0A 081.00,RESIDENTIAL CONDO,BRENTWOOD,2013-03-04,170000,No,No,,,,,,,,,,,,,,,
